Date,strategy,benchmark_equal_weight,turnover,cost,strategy_equity,benchmark_equity
2024-10-03,-0.020386730363648686,-0.014589435108434134,0.0,0.0,0.9827958313724073,1.1084901457958827
2024-10-04,-0.003336374279359622,0.0023742162224236196,0.0,0.0,0.9795168566387545,1.111121941082428
2024-10-07,0.0016172574763573255,0.0032630616173383586,0.0,0.0,0.9811009875983716,1.1147476004405565
2024-10-08,-0.01613904339154637,-0.017898335526491338,0.0,0.0,0.9652669561880325,1.0947954738605203
2024-10-09,-0.003108699727573494,-0.000505401452239318,0.0,0.0,0.962266231064295,1.0942421626381262
2024-10-10,-0.0003412150998621799,0.004449725940152804,0.0,0.0,0.9619378912961684,1.099111240374026
2024-10-11,-0.0031589620133068985,0.005310190589385089,0.0,0.0,0.9588991660384032,1.1049477305393476
2024-10-14,0.012313936805511183,0.007817508225167247,0.0,0.0,0.9707069897718574,1.1135856685112189
2024-10-15,-0.01644340713325243,-0.017224759483420393,0.0,0.0,0.9547452595319449,1.0944044232069292
2024-10-16,0.0029145561156799227,0.0014430970089418516,0.0,0.0,0.95752791816703,1.0959837549566318
2024-10-17,-0.011356214991984914,-0.0045158258079371905,0.0,0.0,0.9466540252674974,1.0910344832309187
2024-10-18,-0.0017766095399928683,-0.005521742342062597,0.0,0.0,0.9449721906951345,1.085010071928212
2024-10-21,0.003910930293153592,0.007198489296688537,0.0,0.0,0.9486679110619117,1.0928205053177866
2024-10-22,0.02962101142824869,0.027809516892394415,0.0,0.0,0.9767684140970895,1.1232113156207766
2024-10-23,0.022376111959672373,0.021767695949661325,0.0,0.0,0.9986246934895976,1.1476610380264287
2024-10-24,0.0018440733727053127,0.011959562780370803,0.0,0.0,1.0004662306961878,1.1613865622612913
2024-10-25,0.010893203311578947,0.006841109545318247,0.0,0.0,1.0113645127535305,1.1693317349581813
2024-10-28,0.0002383623195756357,0.003666699960321207,0.0,0.0,1.0116055839447269,1.1736193235843548
2024-10-29,0.02064611675506034,0.012632595383130552,1.0,0.001,1.0324913109409208,1.1884451816330193
2024-10-30,-0.007357161647809307,-0.0023098935464030967,0.0,0.0,1.02489510546637,1.1856999997777113
2024-10-31,-0.0017179985412550391,-0.0013905078215988853,0.0,0.0,1.0231343371702393,1.1840512746539507
2024-11-01,0.009593241152911713,0.010328028907551356,1.0,0.001,1.0329495115985377,1.1962801904465996
